Call Id,Date,Agent,Department,Answered (Y/N),Resolved,Speed of Answer,AvgTalkDuration,Satisfaction rating,J,K
ID1322,24JAN15:14:45:36,Diane,Air Conditioner,Y,Y,124,0:03:09,2,,
ID1323,24JAN15:14:47:02,Martha,Air Conditioner,Y,Y,96,0:04:30,2,,
ID1324,24JAN15:14:47:02,Greg,Television,Y,N,110,0:05:03,5,,
ID1325,24JAN15:15:48:58,Dan,Toaster,Y,Y,116,0:03:39,5,,
ID1326,24JAN15:15:48:58,Dan,Toaster,Y,Y,14,0:06:11,5,,
ID1327,24JAN15:15:59:02,Stewart,Fridge,Y,Y,53,0:06:01,4,,
ID1328,24JAN15:15:59:02,Joe,Television,Y,Y,37,0:04:49,2,,
ID1329,24JAN15:16:01:55,Greg,Fridge,Y,Y,68,0:00:43,1,,
ID1330,24JAN15:16:01:55,Greg,Television,Y,Y,43,0:03:10,3,,
ID1331,24JAN15:16:45:07,Greg,Air Conditioner,Y,Y,19,0:02:21,3,,
ID1332,24JAN15:16:45:07,Stewart,Air Conditioner,Y,Y,47,0:04:26,3,,
ID1334,24JAN15:17:16:48,Greg,Toaster,Y,Y,84,0:06:21,4,,
ID1335,24JAN15:17:25:26,Jim,Toaster,Y,Y,17,0:02:35,1,,
ID1336,24JAN15:17:25:26,Becky,Toaster,Y,Y,116,0:01:17,4,,
ID1337,24JAN15:17:54:14,Diane,Fridge,Y,Y,22,0:01:46,4,,
ID1338,24JAN15:17:54:14,Jim,Air Conditioner,Y,Y,10,0:06:13,4,,
ID1339,25JAN15:09:15:50,Dan,Television,Y,Y,76,0:01:32,4,,
ID1340,25JAN15:09:15:50,Joe,Toaster,Y,Y,104,0:06:36,4,,
ID1341,25JAN15:09:25:55,Jim,Television,Y,Y,44,0:06:50,3,,
ID1342,25JAN15:09:25:55,Jim,Fridge,Y,Y,24,0:03:40,5,,
ID1343,25JAN15:09:33:07,Dan,Air Conditioner,Y,Y,40,0:06:57,3,,
ID1344,25JAN15:09:33:07,Becky,Toaster,Y,Y,57,0:05:45,4,,
ID1345,25JAN15:09:37:26,Stewart,Air Conditioner,Y,Y,19,0:06:23,3,,
ID1346,25JAN15:09:37:26,Martha,Television,Y,Y,55,0:06:35,3,,
ID1347,25JAN15:10:10:34,Martha,Washing Machine,Y,Y,102,0:05:13,5,,
ID1348,25JAN15:10:10:34,Joe,Toaster,Y,N,123,0:00:38,3,,
ID1351,25JAN15:10:42:14,Joe,Television,Y,Y,115,0:05:58,4,,
ID1352,25JAN15:10:42:14,Dan,Air Conditioner,Y,Y,53,0:06:05,5,,
ID1353,25JAN15:11:03:50,Diane,Air Conditioner,Y,Y,61,0:02:05,5,,
ID1354,25JAN15:11:03:50,Diane,Air Conditioner,Y,Y,99,0:05:33,5,,
ID1356,25JAN15:11:42:43,Greg,Toaster,Y,N,57,0:02:26,3,,
ID1357,25JAN15:11:48:29,Diane,Washing Machine,Y,Y,24,0:04:43,3,,
ID1358,25JAN15:11:48:29,Stewart,Washing Machine,Y,Y,75,0:01:43,4,,
ID1359,25JAN15:11:54:14,Joe,Washing Machine,Y,Y,72,0:05:31,4,,
ID1360,25JAN15:11:54:14,Stewart,Toaster,Y,Y,73,0:03:14,4,,
ID1361,25JAN15:11:54:14,Martha,Toaster,Y,N,105,0:03:05,4,,
ID1362,25JAN15:11:54:14,Greg,Air Conditioner,Y,Y,75,0:03:45,3,,
ID1363,25JAN15:12:00:00,Becky,Toaster,Y,Y,29,0:04:49,4,,
ID1364,25JAN15:12:00:00,Stewart,Air Conditioner,Y,Y,41,0:01:43,1,,
ID1365,25JAN15:12:10:05,Martha,Fridge,Y,Y,93,0:03:11,4,,
ID1367,25JAN15:12:12:58,Dan,Fridge,Y,Y,73,0:05:35,3,,
ID1369,25JAN15:12:18:43,Greg,Toaster,Y,Y,112,0:01:21,4,,
ID1370,25JAN15:12:18:43,Diane,Toaster,Y,Y,37,0:05:39,4,,
ID1371,25JAN15:12:21:36,Greg,Washing Machine,Y,Y,59,0:05:50,5,,
ID1373,25JAN15:12:21:36,Becky,Air Conditioner,Y,Y,56,0:01:23,3,,
ID1374,25JAN15:12:21:36,Greg,Washing Machine,Y,Y,56,0:05:12,3,,
ID1376,25JAN15:12:43:12,Stewart,Fridge,Y,Y,43,0:06:30,5,,
ID1377,25JAN15:12:53:17,Dan,Toaster,Y,Y,80,0:06:09,2,,
ID1378,25JAN15:12:53:17,Jim,Fridge,Y,Y,66,0:06:03,3,,
ID1379,25JAN15:14:11:02,Becky,Washing Machine,Y,Y,54,0:04:11,3,,
ID1380,25JAN15:14:11:02,Joe,Television,Y,Y,94,0:05:03,2,,
ID1382,25JAN15:14:11:02,Martha,Television,Y,Y,24,0:04:04,4,,
ID1384,25JAN15:14:12:29,Martha,Washing Machine,Y,Y,108,0:06:36,3,,
ID1385,25JAN15:14:26:53,Joe,Toaster,Y,Y,106,0:00:54,3,,
ID1387,25JAN15:14:34:05,Becky,Toaster,Y,Y,111,0:06:03,3,,
ID1388,25JAN15:14:34:05,Joe,Fridge,Y,Y,56,0:03:18,3,,
ID1389,25JAN15:15:04:19,Dan,Washing Machine,Y,Y,78,0:05:10,4,,
ID1390,25JAN15:15:04:19,Stewart,Television,Y,Y,15,0:02:10,3,,
ID1392,25JAN15:15:05:46,Martha,Television,Y,Y,50,0:00:32,3,,
ID1393,25JAN15:15:20:10,Dan,Television,Y,Y,53,0:03:48,3,,
ID1394,25JAN15:15:20:10,Joe,Air Conditioner,Y,Y,106,0:06:35,1,,
ID1395,25JAN15:15:51:50,Diane,Fridge,Y,Y,44,0:05:57,5,,
ID1397,25JAN15:15:53:17,Greg,Fridge,Y,Y,31,0:04:53,3,,
ID1398,25JAN15:15:53:17,Joe,Fridge,Y,Y,41,0:05:02,5,,
ID1399,25JAN15:16:13:26,Becky,Television,Y,Y,109,0:05:46,3,,
ID1400,25JAN15:16:13:26,Martha,Fridge,Y,Y,13,0:01:09,3,,
ID1401,25JAN15:17:32:38,Diane,Toaster,Y,Y,19,0:06:38,5,,
ID1402,25JAN15:17:32:38,Stewart,Washing Machine,Y,Y,76,0:05:44,5,,
ID1403,26JAN15:09:05:46,Becky,Washing Machine,Y,Y,86,0:01:02,4,,
ID1404,26JAN15:09:05:46,Martha,Washing Machine,Y,Y,63,0:02:25,4,,
ID1405,26JAN15:09:30:14,Dan,Toaster,Y,Y,113,0:00:51,5,,
ID1406,26JAN15:09:30:14,Greg,Fridge,Y,Y,84,0:01:17,3,,
ID1407,26JAN15:09:41:46,Jim,Fridge,Y,N,41,0:03:26,4,,
ID1408,26JAN15:09:41:46,Becky,Toaster,Y,Y,13,0:03:53,3,,
ID1410,26JAN15:09:51:50,Jim,Toaster,Y,Y,79,0:02:50,3,,
ID1411,26JAN15:10:27:50,Diane,Washing Machine,Y,Y,103,0:02:31,3,,
ID1412,26JAN15:10:27:50,Diane,Washing Machine,Y,Y,68,0:02:18,3,,
ID1413,26JAN15:10:40:48,Diane,Washing Machine,Y,Y,57,0:05:29,2,,
ID1415,26JAN15:10:50:53,Diane,Toaster,Y,Y,72,0:01:31,3,,
ID1416,26JAN15:10:50:53,Stewart,Television,Y,Y,53,0:05:52,5,,
ID1417,26JAN15:10:52:19,Becky,Washing Machine,Y,Y,16,0:03:35,1,,
ID1418,26JAN15:10:52:19,Becky,Air Conditioner,Y,Y,77,0:01:42,3,,
ID1419,26JAN15:10:59:31,Dan,Toaster,Y,Y,68,0:06:48,5,,
ID1420,26JAN15:10:59:31,Dan,Television,Y,Y,50,0:02:46,4,,
ID1422,26JAN15:11:19:41,Dan,Toaster,Y,Y,68,0:05:16,3,,
ID1423,26JAN15:11:47:02,Diane,Television,Y,Y,39,0:03:52,5,,
ID1424,26JAN15:11:47:02,Diane,Washing Machine,Y,Y,78,0:06:35,4,,
ID1425,26JAN15:12:48:58,Diane,Television,Y,Y,106,0:01:52,3,,
ID1427,26JAN15:12:50:24,Dan,Fridge,Y,Y,66,0:00:44,3,,
ID1428,26JAN15:12:50:24,Greg,Air Conditioner,Y,Y,120,0:04:21,5,,
ID1429,26JAN15:12:56:10,Stewart,Television,Y,Y,115,0:02:27,3,,
ID1430,26JAN15:12:56:10,Stewart,Toaster,Y,Y,28,0:04:37,4,,
ID1431,26JAN15:13:04:48,Dan,Television,Y,Y,57,0:01:30,3,,
ID1432,26JAN15:13:04:48,Diane,Television,Y,Y,110,0:05:17,2,,
ID1433,26JAN15:13:04:48,Dan,Air Conditioner,Y,Y,103,0:02:51,4,,
ID1434,26JAN15:13:04:48,Jim,Air Conditioner,Y,Y,94,0:06:12,5,,
ID1435,26JAN15:14:08:10,Jim,Television,Y,Y,61,0:04:47,5,,
ID1437,26JAN15:14:18:14,Jim,Television,Y,Y,77,0:04:26,2,,
ID1438,26JAN15:14:18:14,Greg,Washing Machine,Y,Y,56,0:03:44,4,,
ID1439,26JAN15:14:26:53,Diane,Fridge,Y,Y,65,0:06:42,5,,
ID1440,26JAN15:14:26:53,Becky,Air Conditioner,Y,Y,99,0:05:42,3,,
ID1441,26JAN15:14:51:22,Diane,Fridge,Y,Y,40,0:04:48,3,,
ID1442,26JAN15:14:51:22,Stewart,Toaster,Y,Y,110,0:05:20,3,,
ID1443,26JAN15:15:15:50,Diane,Fridge,Y,Y,109,0:00:52,1,,
ID1444,26JAN15:15:15:50,Martha,Washing Machine,Y,Y,116,0:05:08,3,,
ID1445,26JAN15:15:21:36,Martha,Television,Y,Y,82,0:02:18,2,,
ID1446,26JAN15:15:21:36,Greg,Washing Machine,Y,Y,65,0:02:29,4,,
ID1447,26JAN15:15:25:55,Dan,Washing Machine,Y,Y,24,0:03:29,4,,
ID1448,26JAN15:15:25:55,Diane,Toaster,Y,Y,125,0:01:22,5,,
ID1449,26JAN15:15:28:48,Greg,Fridge,Y,Y,87,0:01:04,5,,
ID1450,26JAN15:15:28:48,Jim,Television,Y,Y,119,0:00:43,4,,
ID1451,26JAN15:15:30:14,Diane,Washing Machine,Y,Y,94,0:00:46,4,,
ID1453,26JAN15:15:37:26,Dan,Toaster,Y,Y,19,0:05:37,1,,
ID1454,26JAN15:15:37:26,Dan,Washing Machine,Y,Y,68,0:02:44,3,,
ID1455,26JAN15:16:00:29,Joe,Toaster,Y,Y,36,0:06:22,3,,
ID1456,26JAN15:16:00:29,Martha,Toaster,Y,Y,50,0:01:06,4,,
ID1458,26JAN15:16:06:14,Greg,Washing Machine,Y,Y,60,0:02:14,3,,
ID1459,26JAN15:17:18:14,Becky,Washing Machine,Y,Y,38,0:06:58,1,,
ID1460,26JAN15:17:18:14,Becky,Washing Machine,Y,Y,115,0:06:15,3,,
ID1461,26JAN15:17:52:48,Dan,Television,Y,Y,82,0:06:37,1,,
ID1462,26JAN15:17:52:48,Jim,Air Conditioner,Y,Y,34,0:04:18,2,,
ID1463,27JAN15:09:10:05,Diane,Television,Y,Y,95,0:02:55,3,,
ID1464,27JAN15:09:10:05,Diane,Washing Machine,Y,Y,13,0:03:14,5,,
ID1465,27JAN15:09:38:53,Becky,Air Conditioner,Y,Y,22,0:04:12,3,,
ID1467,27JAN15:09:41:46,Martha,Fridge,Y,Y,86,0:02:52,1,,
ID1468,27JAN15:09:41:46,Joe,Washing Machine,Y,Y,20,0:04:23,4,,
ID1470,27JAN15:09:54:43,Martha,Washing Machine,Y,Y,36,0:04:21,4,,
ID1471,27JAN15:09:57:36,Martha,Television,Y,Y,118,0:03:27,4,,
ID1472,27JAN15:09:57:36,Stewart,Washing Machine,Y,Y,40,0:04:06,4,,
ID1473,27JAN15:10:43:41,Jim,Washing Machine,Y,Y,97,0:06:37,4,,
ID1474,27JAN15:10:43:41,Martha,Washing Machine,Y,Y,75,0:02:50,4,,
ID1475,27JAN15:11:09:36,Dan,Air Conditioner,Y,Y,61,0:02:39,3,,
ID1476,27JAN15:11:09:36,Dan,Television,Y,Y,125,0:06:05,5,,
ID1478,27JAN15:12:40:19,Dan,Air Conditioner,Y,Y,33,0:05:52,5,,
ID1480,27JAN15:13:00:29,Martha,Television,Y,Y,50,0:03:51,5,,
ID1481,27JAN15:13:03:22,Jim,Fridge,Y,Y,114,0:04:21,3,,
ID1483,27JAN15:13:07:41,Dan,Television,Y,Y,58,0:02:01,4,,
ID1484,27JAN15:13:07:41,Diane,Television,Y,Y,86,0:03:27,2,,
ID1485,27JAN15:13:09:07,Dan,Television,Y,Y,45,0:03:53,5,,
ID1486,27JAN15:13:09:07,Dan,Television,Y,Y,84,0:02:33,2,,
ID1487,27JAN15:13:22:05,Diane,Washing Machine,Y,Y,15,0:06:54,2,,
ID1488,27JAN15:13:22:05,Stewart,Fridge,Y,Y,47,0:04:07,2,,
ID1489,27JAN15:13:27:50,Dan,Toaster,Y,Y,27,0:02:37,3,,
ID1490,27JAN15:13:27:50,Martha,Fridge,Y,Y,49,0:01:24,4,,
ID1491,27JAN15:13:52:19,Joe,Washing Machine,Y,Y,50,0:01:45,4,,
ID1492,27JAN15:13:52:19,Greg,Television,Y,Y,87,0:05:01,2,,
ID1493,27JAN15:14:45:36,Jim,Fridge,Y,Y,87,0:06:34,3,,
ID1494,27JAN15:14:45:36,Jim,Toaster,Y,Y,15,0:05:58,3,,
ID1495,27JAN15:14:54:14,Dan,Air Conditioner,Y,Y,123,0:06:49,5,,
ID1496,27JAN15:14:54:14,Becky,Toaster,Y,Y,32,0:04:42,3,,
ID1497,27JAN15:15:21:36,Stewart,Toaster,Y,Y,10,0:01:25,5,,
ID1498,27JAN15:15:21:36,Dan,Fridge,Y,Y,19,0:04:43,2,,
ID1499,27JAN15:15:23:02,Becky,Fridge,Y,Y,10,0:06:04,5,,
ID1501,27JAN15:15:40:19,Stewart,Television,Y,Y,112,0:02:43,4,,
ID1502,27JAN15:15:40:19,Becky,Washing Machine,Y,N,10,0:03:42,4,,
ID1503,27JAN15:16:00:29,Jim,Fridge,Y,Y,26,0:01:56,2,,
ID1504,27JAN15:16:00:29,Martha,Fridge,Y,Y,96,0:06:29,4,,
ID1505,27JAN15:16:01:55,Dan,Toaster,Y,Y,99,0:04:22,3,,
ID1507,27JAN15:16:10:34,Jim,Fridge,Y,Y,77,0:03:15,5,,
ID1508,27JAN15:16:10:34,Joe,Fridge,Y,Y,16,0:05:21,4,,
ID1509,27JAN15:16:58:05,Martha,Washing Machine,Y,Y,100,0:02:43,4,,
ID1510,27JAN15:16:58:05,Jim,Washing Machine,Y,Y,27,0:05:09,3,,
ID1511,27JAN15:17:00:58,Becky,Toaster,Y,Y,31,0:04:27,1,,
ID1512,27JAN15:17:00:58,Joe,Washing Machine,Y,Y,33,0:06:32,2,,
ID1513,27JAN15:17:12:29,Jim,Television,Y,Y,107,0:03:07,4,,
ID1514,27JAN15:17:12:29,Dan,Toaster,Y,Y,77,0:06:04,3,,
ID1515,27JAN15:17:18:14,Jim,Television,Y,Y,28,0:03:04,5,,
ID1517,27JAN15:17:42:43,Jim,Washing Machine,Y,Y,93,0:00:56,4,,
ID1519,28JAN15:09:04:19,Jim,Television,Y,Y,46,0:04:27,5,,
ID1520,28JAN15:09:04:19,Joe,Television,Y,Y,14,0:05:41,3,,
ID1521,28JAN15:09:11:31,Greg,Fridge,Y,Y,58,0:04:57,3,,
ID1522,28JAN15:09:11:31,Martha,Toaster,Y,Y,61,0:05:16,3,,
ID1523,28JAN15:09:12:58,Martha,Toaster,Y,Y,38,0:06:24,4,,
ID1524,28JAN15:09:12:58,Martha,Toaster,Y,Y,39,0:05:36,3,,
ID1525,28JAN15:09:46:05,Stewart,Air Conditioner,Y,Y,87,0:01:34,4,,
ID1526,28JAN15:09:46:05,Stewart,Air Conditioner,Y,Y,26,0:01:55,2,,
ID1527,28JAN15:10:04:48,Greg,Air Conditioner,Y,N,120,0:01:27,4,,
ID1528,28JAN15:10:04:48,Dan,Toaster,Y,Y,123,0:01:57,4,,
ID1529,28JAN15:10:40:48,Diane,Washing Machine,Y,Y,48,0:01:31,3,,
ID1530,28JAN15:10:40:48,Diane,Television,Y,N,58,0:02:35,1,,
ID1531,28JAN15:10:52:19,Martha,Washing Machine,Y,Y,90,0:04:45,3,,
ID1532,28JAN15:10:52:19,Dan,Toaster,Y,Y,104,0:06:11,5,,
ID1533,28JAN15:11:06:43,Stewart,Television,Y,Y,41,0:03:08,4,,
ID1534,28JAN15:11:06:43,Greg,Air Conditioner,Y,Y,26,0:01:47,5,,
ID1535,28JAN15:11:21:07,Becky,Toaster,Y,Y,66,0:05:44,4,,
ID1536,28JAN15:11:21:07,Becky,Fridge,Y,Y,65,0:01:51,5,,
ID1537,28JAN15:11:29:46,Becky,Fridge,Y,Y,22,0:05:02,3,,
ID1538,28JAN15:11:29:46,Joe,Television,Y,N,96,0:03:54,1,,
ID1539,28JAN15:11:54:14,Diane,Air Conditioner,Y,Y,101,0:04:45,4,,
ID1540,28JAN15:11:54:14,Becky,Fridge,Y,Y,124,0:01:38,4,,
ID1541,28JAN15:11:55:41,Dan,Washing Machine,Y,Y,28,0:05:25,3,,
ID1542,28JAN15:11:55:41,Becky,Washing Machine,Y,Y,90,0:03:49,3,,
ID1543,28JAN15:12:46:05,Martha,Washing Machine,Y,Y,111,0:03:55,5,,
ID1544,28JAN15:12:46:05,Becky,Television,Y,Y,123,0:00:41,4,,
ID1546,28JAN15:13:00:29,Dan,Television,Y,Y,101,0:05:22,4,,
ID1547,28JAN15:13:17:46,Joe,Fridge,Y,Y,44,0:02:09,5,,
ID1548,28JAN15:13:17:46,Stewart,Television,Y,Y,10,0:01:51,3,,
ID1549,28JAN15:13:19:12,Diane,Television,Y,Y,45,0:03:26,1,,
ID1550,28JAN15:13:19:12,Stewart,Air Conditioner,Y,Y,24,0:02:16,4,,
ID1551,28JAN15:14:18:14,Joe,Toaster,Y,Y,70,0:05:53,1,,
ID1552,28JAN15:14:18:14,Martha,Television,Y,Y,101,0:05:52,5,,
ID1553,28JAN15:14:19:41,Dan,Television,Y,Y,23,0:03:16,3,,
ID1554,28JAN15:14:19:41,Joe,Washing Machine,Y,N,86,0:03:51,3,,
ID1555,28JAN15:14:32:38,Dan,Fridge,Y,Y,25,0:02:15,2,,
ID1556,28JAN15:14:32:38,Jim,Fridge,Y,Y,46,0:02:57,4,,
ID1557,28JAN15:14:57:07,Diane,Television,Y,Y,45,0:03:52,4,,
ID1559,28JAN15:15:53:17,Greg,Air Conditioner,Y,Y,93,0:06:31,3,,
ID1560,28JAN15:15:53:17,Joe,Toaster,Y,Y,61,0:02:01,1,,
ID1562,28JAN15:16:13:26,Jim,Television,Y,Y,66,0:02:36,3,,
ID1563,28JAN15:16:19:12,Greg,Washing Machine,Y,Y,29,0:04:35,3,,
ID1564,28JAN15:16:19:12,Greg,Fridge,Y,Y,67,0:06:42,2,,
ID1565,28JAN15:16:40:48,Dan,Washing Machine,Y,Y,94,0:01:43,4,,
ID1566,28JAN15:16:40:48,Joe,Television,Y,N,80,0:05:00,4,,
ID1567,28JAN15:17:03:50,Dan,Toaster,Y,Y,27,0:03:16,4,,
ID1568,28JAN15:17:03:50,Dan,Television,Y,Y,41,0:03:17,4,,
ID1569,28JAN15:17:16:48,Martha,Air Conditioner,Y,Y,84,0:04:17,4,,
ID1570,28JAN15:17:16:48,Greg,Washing Machine,Y,Y,121,0:01:57,4,,
ID1571,28JAN15:17:52:48,Diane,Toaster,Y,Y,61,0:00:43,1,,
ID1573,28JAN15:18:00:00,Diane,Toaster,Y,Y,54,0:06:11,2,,
ID1574,28JAN15:18:00:00,Stewart,Television,Y,Y,82,0:05:46,5,,
ID1575,29JAN15:09:02:53,Greg,Fridge,Y,Y,55,0:03:08,4,,
ID1577,29JAN15:09:08:38,Dan,Toaster,Y,Y,87,0:01:09,5,,
ID1579,29JAN15:09:20:10,Greg,Fridge,Y,Y,22,0:04:57,3,,
ID1581,29JAN15:09:57:36,Dan,Television,Y,Y,95,0:01:46,5,,
ID1582,29JAN15:09:57:36,Dan,Air Conditioner,Y,Y,23,0:06:15,4,,
ID1583,29JAN15:10:20:38,Greg,Fridge,Y,Y,43,0:02:05,4,,
ID1585,29JAN15:10:29:17,Joe,Washing Machine,Y,Y,118,0:04:03,3,,
ID1586,29JAN15:10:29:17,Jim,Toaster,Y,Y,94,0:01:12,3,,
ID1587,29JAN15:10:50:53,Diane,Air Conditioner,Y,Y,59,0:04:55,4,,
ID1589,29JAN15:10:52:19,Stewart,Fridge,Y,Y,92,0:03:13,5,,
ID1590,29JAN15:10:52:19,Jim,Air Conditioner,Y,Y,51,0:02:40,2,,
ID1592,29JAN15:11:57:07,Greg,Air Conditioner,Y,Y,11,0:04:23,5,,
ID1593,29JAN15:12:44:38,Joe,Toaster,Y,Y,62,0:02:21,1,,
ID1594,29JAN15:12:44:38,Joe,Air Conditioner,Y,Y,122,0:04:58,3,,
ID1595,29JAN15:12:46:05,Dan,Television,Y,Y,37,0:05:23,3,,
ID1596,29JAN15:12:46:05,Stewart,Toaster,Y,N,42,0:03:37,4,,
ID1597,29JAN15:12:51:50,Diane,Air Conditioner,Y,Y,112,0:04:29,3,,
ID1598,29JAN15:12:51:50,Martha,Toaster,Y,Y,98,0:03:09,4,,
ID1599,29JAN15:12:51:50,Stewart,Toaster,Y,Y,105,0:03:13,2,,
ID1600,29JAN15:12:51:50,Diane,Air Conditioner,Y,Y,78,0:03:03,5,,
ID1601,29JAN15:13:00:29,Martha,Washing Machine,Y,Y,68,0:00:45,4,,
ID1602,29JAN15:13:00:29,Jim,Washing Machine,Y,Y,17,0:05:47,3,,
ID1603,29JAN15:13:04:48,Diane,Fridge,Y,Y,23,0:01:20,4,,
ID1604,29JAN15:13:04:48,Diane,Fridge,Y,Y,39,0:01:09,1,,
ID1605,29JAN15:13:12:00,Greg,Washing Machine,Y,Y,102,0:04:45,3,,
ID1606,29JAN15:13:12:00,Dan,Fridge,Y,N,75,0:05:30,3,,
ID1607,29JAN15:13:37:55,Becky,Washing Machine,Y,Y,14,0:02:10,4,,
ID1608,29JAN15:13:37:55,Dan,Toaster,Y,Y,77,0:02:36,3,,
ID1609,29JAN15:14:11:02,Diane,Television,Y,N,83,0:00:34,4,,
ID1612,29JAN15:14:32:38,Dan,Fridge,Y,Y,65,0:05:13,5,,
ID1613,29JAN15:14:49:55,Becky,Washing Machine,Y,Y,23,0:00:45,4,,
ID1614,29JAN15:14:49:55,Jim,Television,Y,Y,34,0:03:54,3,,
ID1615,29JAN15:15:08:38,Diane,Air Conditioner,Y,Y,45,0:05:51,3,,
ID1616,29JAN15:15:08:38,Diane,Air Conditioner,Y,Y,29,0:04:48,3,,
ID1617,29JAN15:15:21:36,Stewart,Washing Machine,Y,Y,84,0:06:43,3,,
ID1618,29JAN15:15:21:36,Joe,Toaster,Y,N,105,0:02:23,3,,
ID1619,29JAN15:15:44:38,Diane,Toaster,Y,Y,75,0:04:18,2,,
ID1620,29JAN15:15:44:38,Jim,Washing Machine,Y,Y,20,0:06:53,3,,
ID1621,29JAN15:15:46:05,Greg,Fridge,Y,Y,88,0:05:50,5,,
ID1622,29JAN15:15:46:05,Stewart,Air Conditioner,Y,Y,93,0:03:09,5,,
ID1623,29JAN15:15:51:50,Dan,Air Conditioner,Y,Y,65,0:01:48,3,,
ID1627,29JAN15:17:12:29,Greg,Toaster,Y,N,124,0:04:18,5,,
ID1628,29JAN15:17:12:29,Martha,Washing Machine,Y,Y,44,0:02:37,4,,
ID1629,29JAN15:17:41:17,Greg,Fridge,Y,Y,28,0:00:39,4,,
ID1630,29JAN15:17:41:17,Diane,Television,Y,N,43,0:02:08,4,,
ID1632,29JAN15:17:52:48,Stewart,Fridge,Y,Y,53,0:01:44,4,,
ID1633,30JAN15:09:05:46,Diane,Washing Machine,Y,Y,84,0:01:42,4,,
ID1634,30JAN15:09:05:46,Becky,Toaster,Y,Y,84,0:04:58,5,,
ID1635,30JAN15:09:47:31,Dan,Fridge,Y,Y,12,0:05:56,5,,
ID1636,30JAN15:09:47:31,Jim,Washing Machine,Y,Y,85,0:03:42,3,,
ID1637,30JAN15:09:53:17,Diane,Television,Y,Y,124,0:01:01,4,,
ID1638,30JAN15:09:53:17,Becky,Toaster,Y,N,92,0:02:01,5,,
ID1639,30JAN15:10:07:41,Stewart,Air Conditioner,Y,Y,116,0:03:30,1,,
ID1640,30JAN15:10:07:41,Joe,Television,Y,Y,118,0:02:46,2,,
ID1641,30JAN15:10:09:07,Greg,Air Conditioner,Y,Y,99,0:02:32,2,,
ID1642,30JAN15:10:09:07,Joe,Toaster,Y,Y,77,0:04:24,4,,
ID1643,30JAN15:10:27:50,Jim,Air Conditioner,Y,Y,57,0:04:26,5,,
ID1644,30JAN15:10:27:50,Martha,Television,Y,Y,113,0:02:34,3,,
ID1645,30JAN15:10:40:48,Becky,Toaster,Y,Y,22,0:00:43,3,,
ID1646,30JAN15:10:40:48,Diane,Toaster,Y,Y,20,0:04:58,4,,
ID1648,30JAN15:11:12:29,Jim,Air Conditioner,Y,Y,23,0:05:59,5,,
ID1649,30JAN15:11:26:53,Jim,Washing Machine,Y,Y,79,0:04:34,4,,
ID1650,30JAN15:11:26:53,Stewart,Washing Machine,Y,N,94,0:06:56,5,,
ID1651,30JAN15:11:52:48,Jim,Air Conditioner,Y,Y,118,0:02:13,4,,
ID1652,30JAN15:11:52:48,Martha,Fridge,Y,N,68,0:02:38,2,,
ID1653,30JAN15:12:17:17,Diane,Television,Y,Y,53,0:01:24,3,,
ID1654,30JAN15:12:17:17,Stewart,Fridge,Y,Y,52,0:06:10,3,,
ID1655,30JAN15:12:23:02,Dan,Toaster,Y,Y,13,0:05:51,3,,
ID1656,30JAN15:12:23:02,Diane,Washing Machine,Y,Y,78,0:04:34,5,,
ID1657,30JAN15:12:37:26,Dan,Washing Machine,Y,Y,32,0:02:05,4,,
ID1659,30JAN15:12:40:19,Martha,Fridge,Y,Y,13,0:02:03,4,,
ID1660,30JAN15:12:40:19,Greg,Television,Y,N,91,0:04:01,3,,
ID1661,30JAN15:12:44:38,Jim,Fridge,Y,Y,41,0:01:28,3,,
ID1662,30JAN15:12:44:38,Becky,Television,Y,Y,69,0:06:58,2,,
ID1663,30JAN15:12:48:58,Stewart,Toaster,Y,Y,116,0:06:13,4,,
ID1664,30JAN15:12:48:58,Becky,Toaster,Y,N,98,0:06:11,5,,
ID1665,30JAN15:12:51:50,Dan,Toaster,Y,Y,16,0:04:08,1,,
ID1666,30JAN15:12:51:50,Martha,Air Conditioner,Y,Y,43,0:01:54,1,,
ID1667,30JAN15:13:03:22,Dan,Television,Y,Y,17,0:03:40,5,,
ID1668,30JAN15:13:03:22,Becky,Air Conditioner,Y,Y,27,0:02:47,5,,
ID1669,30JAN15:13:39:22,Becky,Fridge,Y,Y,88,0:06:12,5,,
ID1670,30JAN15:13:39:22,Dan,Air Conditioner,Y,N,45,0:06:50,4,,
ID1671,30JAN15:14:00:58,Joe,Air Conditioner,Y,N,19,0:02:16,4,,
ID1673,30JAN15:14:09:36,Stewart,Washing Machine,Y,Y,85,0:03:04,4,,
ID1675,30JAN15:14:11:02,Stewart,Toaster,Y,N,122,0:03:36,3,,
ID1676,30JAN15:14:11:02,Becky,Air Conditioner,Y,Y,78,0:05:41,2,,
ID1677,30JAN15:14:36:58,Joe,Toaster,Y,N,68,0:01:05,2,,
ID1678,30JAN15:14:36:58,Greg,Television,Y,Y,33,0:04:35,3,,
ID1679,30JAN15:15:00:00,Becky,Toaster,Y,Y,19,0:05:57,1,,
ID1680,30JAN15:15:00:00,Martha,Washing Machine,Y,Y,97,0:06:53,5,,
ID1681,30JAN15:15:38:53,Joe,Toaster,Y,Y,33,0:01:19,2,,
ID1682,30JAN15:15:38:53,Martha,Fridge,Y,Y,124,0:04:48,5,,
ID1683,30JAN15:15:44:38,Stewart,Fridge,Y,Y,78,0:05:09,1,,
